,user_id,betweenness
0,629551377,0.0122377681901481
1,327848576,0.0
2,451749606,0.0
3,434387169,0.0
4,1132922689,0.0
5,435293780,0.0
6,828140203,0.0
7,2798991206,0.0
8,1494791336,0.0
9,1515029365,0.0
10,848061127,0.0
11,549510165,0.0
12,439343510,0.0
13,918109213,0.0
14,353397175,0.0
15,17842366,0.0
16,26144491,0.0
17,760521464,0.0
18,501072451,0.0
19,17945635,0.0
20,635662788,0.0
21,470532230,0.0
22,782826055,0.0
23,987795655,0.0
24,369215359,0.0
25,2297201605,0.0
26,1370646072,0.0
27,451747641,0.0
28,591001857,0.0
29,842121817,0.0
30,397630111,0.0
31,432870164,0.0
32,570553263,0.0
33,1681248619,0.0
34,626116914,0.0
35,172606716,0.0
36,454686168,0.0
37,1110622016,0.0
38,825270756,0.0
39,480449497,0.0
40,333716561,0.0
41,840584078,0.0
42,456269077,0.0
43,2217128820,0.0
44,53021289,0.0
45,615629881,0.0
46,583779418,0.0
47,207777625,0.0
48,561607243,0.0
49,1876325779,0.0
50,394465945,0.0
51,2519274249,0.0
52,521593942,0.0009867635556817
53,50155982,0.0
54,566696313,0.0
55,425208808,0.0
56,1364272400,0.0
57,1121501659,0.0
58,724223456,0.0
59,1416289596,0.0002531504750692
60,430963000,0.0
61,53155259,0.0
62,1018225862,0.0
63,88528989,0.0
64,103360323,0.0
65,2842497362,0.0
66,601081570,0.0
67,1167564284,0.0
68,466645191,0.0
69,285938813,0.0
70,1059813758,0.0
71,1357069963,0.0
72,201882233,0.0
73,1084585286,0.0
74,844648562,0.0
75,621621250,0.0
76,32959253,0.0022166332865178
77,1173994100,0.0
78,944971164,0.0
79,353183565,0.0
80,206891902,0.0
81,1225148738,0.0
82,602111933,0.0
83,353406731,0.0
84,515041779,0.0
85,568749363,0.0
86,525005471,0.0
87,1025568158,0.0
88,1038498284,0.0
89,2861202552,0.0
90,1004954233,0.0
91,453297488,0.0
92,621689253,0.0
93,1247192551,0.0
94,633985381,0.0
95,1379321670,0.0
96,808777812,0.0
97,1641239288,0.0
98,846362856,0.0
99,1302472969,0.0
100,989473208,0.0
101,1008001796,0.0
102,1166775840,0.0
103,903107204,0.0
104,707403001,0.0
105,121263308,0.0
106,1406346067,0.0
107,1206207362,0.0
108,1332293006,0.0
109,758180095,0.0
110,1683713167,0.0
111,393123699,0.0
112,1948339105,0.0
113,1177038314,0.0
114,832234880,0.0
115,602438303,0.0
116,316795102,0.0
117,978822876,0.0
118,331947681,0.0
119,2246571052,0.0
120,485123463,0.0
121,2883178170,0.0292002776317091
122,59632108,0.0002412812785837
123,36247098,0.0
124,573078668,0.0
125,1034119346,0.0
126,723844574,0.0
127,765078066,0.0
128,38736794,0.0
129,1942010208,0.0
130,2912314833,0.0
131,2201635304,0.0
132,2603142116,0.0
133,4019210553,0.0
134,719038823800242176,0.0
135,3315155703,0.0
136,3353825063,0.0
137,352090056,0.0
138,210238655,0.0002089250073026
139,2485800751,0.0
140,854045162,0.0
141,3420520223,0.0
142,72064417,0.0011536994198388
143,397906046,0.0002412812785837
144,38542036,0.0
145,601298466,0.0006869878768034
146,2952904988,0.0
147,77504008,0.0002412812785837
148,233614681,0.0
149,715793924,0.0
150,2182388328,0.0
151,289869074,0.0
152,2613235324,0.0
153,14222536,0.0019204741761691
154,3004276449,0.0
155,4668334160,0.0
156,3245658931,0.0
157,602272903,0.0
158,2834692192,0.0
159,169118207,0.0
160,1543693110,0.0
161,3047920915,0.0
162,4831698684,0.0
163,18353813,8.897552710664094e-05
164,2401980110,0.0
165,171682730,0.0003858796380259
166,3023756042,0.0
167,47459700,0.0
168,362558804,0.0
169,200158453,0.0
170,23465218,0.0001685259146592
171,478329966,0.0
172,74816067,0.000143962025499
173,729782876,0.0
174,52551600,0.0
175,1358724007,0.0
176,2869023790,0.0001526710562318
177,2475830414,0.0
178,71626835,0.0002319755164138
179,716883602215084032,0.0
180,2539198569,0.0
181,3209691856,0.0
182,455121705,0.0
183,321552387,0.0
184,233183631,0.0099195754627513
185,744606367965577216,0.0
186,1242674413,0.0
187,593990871,0.0
188,30892730,0.0024146335033711
189,404916846,0.0
190,1345245812,0.0
191,24780172,0.0
192,619659274,0.0
193,186630811,0.0
194,2492725207,0.0
195,84279963,0.0163105505360492
196,163530567,0.0
197,181561712,0.0106338681938088
198,125806240,0.0
199,3399981616,0.0
200,209708391,0.0017230479157685
201,40059553,0.0002089250073026
202,3167592336,0.0
203,86876958,0.0
204,45709328,0.0029205121967522
205,32688098,6.8980029741537e-05
206,15846407,0.0051994004204954
207,51183534,0.0
208,376502929,0.0007351718283269
209,1386102800,0.0
210,966204836,0.0001247644026018
211,3376720460,0.0
212,745814954314465280,0.0
213,31476442,0.0
214,1413790627,0.0
215,2539160419,0.0
216,259096053,0.0
217,3349705401,0.0
218,725146925775867904,0.0
219,2455743530,0.0
220,2991844636,0.0
221,1081324430,0.0001526710562318
222,3114110922,0.0
223,344316738,0.0
224,970547641,0.0
225,567123813,0.0
226,56783491,0.0030655497767357
227,2151420502,0.0003919141766206
228,2794441796,0.0
229,453400937,0.0
230,2744479142,0.0
231,1862215052,0.0
232,48177728,0.0022282728067593
233,111946118,6.8980029741537e-05
234,1209099812,0.0
235,2428605993,0.0
236,705631567,0.0
237,4799831909,0.0
238,2839910227,0.0
239,3244775844,0.0
240,69421956,0.0
241,3036818564,0.0
242,184910040,0.0006361949824772
243,23375688,0.0082746440948973
244,379408088,0.0013174750973191
245,4259308274,0.0
246,3236978537,0.0
247,27466653,0.0001841439968012
248,3198404437,0.0
249,38234790,0.0
250,100657366,0.0
251,47213732,0.0
252,1693406474,5.308448646477533e-05
253,2736219583,0.0
254,2551669733,0.0
255,2909902244,0.0
256,38577243,0.0
257,741496767888404480,0.0
258,4206212656,0.0001263607101418
259,84041774,0.0002412812785837
260,752811716099108864,0.0
261,372123733,0.0001046316601492
262,14399483,0.0
263,2942315821,0.0
264,2506635075,0.0
265,2429570119,0.0
266,20620967,0.0005461242743382
267,3029308709,0.0
268,3438397367,0.0
269,326717016,0.0003919141766206
270,2535331199,0.0
271,762069486,0.0001526710562318
272,553882377,0.0
273,138909476,0.0
274,198830228,0.0
275,950507822,0.0
276,724441489984655360,0.0
277,29525453,0.0
278,744346495,0.0
279,381133460,0.0
280,173727516,0.0
281,975126066,0.0
282,725878160496025600,0.0
283,1268086088,0.0001807998936229
284,277648471,0.0
285,1037123683,0.0
286,943119866,0.0
287,4623225086,0.0
288,2733941181,0.0
289,132399627,0.0
290,821496211,0.0
291,108538006,0.0002412812785837
292,1283638442,0.0
293,10228272,0.0103777185593493
294,725134086373793792,0.0
295,91182615,0.0007353154705336
296,235021968,0.0
297,750314805085417472,0.0164069013805834
298,4688242819,0.0
299,482881692,0.0
300,762216341998673920,0.0
301,3000060519,0.0
302,805659182,0.0
303,4807235294,0.0
304,558099865,0.0
305,1106184745,0.0
306,749521993414893568,0.0
307,728483122107580416,0.0
308,2916006673,0.0
309,755721319602192384,0.0
310,176566242,0.0435455869693002
311,752538192885063681,0.0
312,761045090638848000,0.0
313,756603387316015104,0.0
314,752457484229484544,0.0
315,4065336619,0.0
316,761138433066545152,0.0
317,4856638426,0.0
318,753385213565206528,0.0
319,728170243772678149,0.0
320,3536821936,0.0
321,280582344,0.000839466678004
322,1328503410,0.0
323,1976369346,0.0
324,1670288300,0.0
325,1703940271,0.0
326,1380573582,0.0
327,757115752918814720,0.0
328,3464292913,0.0
329,730723536910721026,0.0
330,567647291,0.0
331,981124680,0.0
332,4446954761,0.0
333,4702262312,0.0
334,708654258170626048,0.0
335,745136081490714624,0.0
336,364149970,0.0
337,3065394796,0.0
338,747855952372707332,0.0
339,4068585553,0.0
340,2616020389,0.0
341,704396061079642113,0.0
342,712294247928619008,0.0
343,762787420110671872,0.0
344,3028639552,0.0
345,754660388168499201,0.0
346,3297886367,0.0
347,746743815650697217,0.0
348,714697004899807232,0.0
349,764495948944773120,0.0
350,730670323150938113,0.0
351,2455697407,0.0
352,2796746354,0.0
353,708633284326989824,0.0
354,752174871371587584,0.0
355,751320755816701952,0.0
356,1456185168,0.0
357,28208983,0.0
358,923592848,0.0
359,746672513921363969,0.0
360,740730837478432768,0.0
361,560362416,0.0002359930456106
362,4622769253,0.0
363,3255009876,0.0
364,741596938508718080,0.0
365,4834304959,0.0
366,2417627538,0.0
367,769380500309839872,0.0
368,387742134,0.0
369,751784131269320706,0.0
370,723018813550133248,0.0
371,714855729660698624,0.0
372,2941194006,0.0
373,3311511122,0.0
374,736169448231440386,0.0
375,261988070,0.0
376,3275150665,0.0
377,751315339942645760,0.0
378,59325073,0.0012892682130172
379,2416600382,0.0
380,1679705516,0.0
381,712938020136157184,0.0
382,201288668,0.0
383,760407206382694400,0.0
384,1215073734,0.0
385,715144517863608323,0.0
386,829772155,0.0
387,4829690445,0.0
388,750634044048625664,0.0
389,382125014,0.0
390,4099308672,0.0
391,769325686943199232,0.0
392,3647253857,0.0
393,758201292049092609,0.0
394,756437463866888192,0.0
395,747741955027779584,0.0
396,748432517443780609,0.0
397,763003871719325696,0.0
398,723011753966067712,0.0
399,3479152632,0.0
400,698441466025127936,0.0
401,3278908003,0.0
402,761513283463499776,0.0
403,756038239627120640,0.0
404,2799170960,0.0
405,2687255508,0.0
406,1692165078,0.0
407,1602132589,0.0
408,4779536819,0.0
409,4722681020,0.0
410,702431730,0.0
411,737291863883796481,0.0
412,733026914244300800,0.0
413,411234845,0.0
414,3991552878,0.0
415,759270289620566016,0.0
416,757920972074782720,0.0
417,704277173339709440,0.0
418,718293455752007681,0.0
419,151198065,0.0001995160994394
420,702828128,0.0
421,2677474691,0.0
422,4306778114,0.0
423,741869834871267329,0.0
424,149695249,0.0
425,3426175917,0.0
426,3273559771,0.0
427,751349953142755329,0.0
428,3294102807,0.0
429,1521427045,0.0
430,320733081,0.0283206454278068
431,535542524,0.0
432,140999887,0.0
433,6144052,0.0
434,2941029980,0.0
435,189131862,0.0
436,149577445,0.0
437,1360994545,0.0
438,19765034,0.0
439,15039806,0.0
440,479023101,0.0
441,385030575,0.0
442,970207298,0.0
443,35879259,0.0
444,1203840834,0.0
445,259956722,0.0
446,2499179546,0.0
447,551371816,0.0
448,1024416332,0.0
449,1536310818,0.0
450,50794275,0.0
451,887591600,0.0
452,39665598,0.0
453,160926575,0.0
454,2226946999,0.0
455,51727658,0.0
456,19911731,0.0
457,2174635158,0.0
458,1410865932,0.0
459,292538935,0.0
460,1513168950,0.0
461,168687076,0.0
462,39315400,0.0
463,16074538,0.0
464,56778254,0.0
465,43159584,0.0
466,257051990,0.0
467,7212562,0.0
468,325060378,0.0
469,1536791610,0.0007205483695139
470,317891903,0.0
471,15202116,0.0
472,29900367,0.0
473,1090276722,0.0
474,960891,0.0
475,391037100,0.0
476,393725952,0.0
477,55457715,0.0
478,360844323,0.0
479,193090598,0.0
480,56482796,0.0
481,25522902,0.0
482,148731167,0.0
483,634734888,0.0
484,30699754,0.0
485,30545370,0.0384663615747249
486,117198025,0.0
487,384993317,0.0
488,17621085,0.0
489,20482205,0.0
490,370648748,0.0
491,595502500,0.0
492,16572645,0.0
493,15585752,0.0
494,251327385,0.0
495,562712787,0.0
496,408871175,0.0
497,551214710,0.0
498,137345022,0.0
499,2767301,0.0
500,337417362,0.0
501,1073678323,0.0
502,1220347320,0.0
503,385823849,0.0
504,902346121,0.0
505,26411025,0.0
506,168913538,0.0
507,444071896,0.0
508,251433567,0.0
509,100983725,0.0
510,25238527,0.0
511,492409223,0.0
512,45059343,0.0
513,56072375,0.0
514,828389048,0.0
515,445001521,0.0
516,925476920,0.0
517,1653973111,0.0
518,312779619,0.0
519,1247877954,0.0
520,950461958,0.0
521,14553772,0.0
522,25047885,0.0
523,2929621235,0.0
524,881277332,0.0
525,116910927,0.0
526,1716088417,0.0
527,75892358,0.0
528,20312278,0.0
529,576379506,0.0
530,465088495,0.0
531,376070129,0.0
532,100606185,0.0
533,4396729522,0.0
534,2363132018,0.0
535,100597433,0.0
536,847904324,0.0
537,276540738,0.0
538,15736099,0.0
539,208888297,0.0
540,4493823733,0.0
541,1301683645,0.0
542,379567451,0.0
543,591519592,0.0
544,224477514,0.0
545,5695632,0.0051902993487991
546,40159915,0.0
547,38638456,0.0
548,15752798,0.0
549,2155832558,0.0
550,539168262,0.0
551,16425144,0.0
552,21666053,0.0
553,1404587965,0.0
554,329142879,0.0
555,1315336790,0.0
556,53185032,0.0
557,410604883,0.0
558,19700966,0.0
559,129323698,0.0
560,727535186,0.0
561,20789370,0.0
562,2598624450,0.0
563,20431729,0.0
564,2227597495,0.0
565,66571659,0.0
566,65801082,0.0
567,4196983835,0.0
568,2266982914,0.0
569,202928925,0.0
570,1883509368,0.0
571,2519332771,0.0
572,229711528,0.0
573,289022675,0.0
574,1452852655,0.0
575,74516561,0.0
576,91023852,0.0
577,17704855,0.0
578,296525863,0.0
579,840600583,0.0
580,39891794,0.0
581,36206861,0.0054061656159052
582,34624572,0.0
583,28374678,0.0
584,614072977,0.0
585,255582926,0.0
586,418024419,0.0
587,386883545,0.0
588,2347925624,0.0
589,239585441,0.0
590,198310620,0.0
591,1103170992,0.0
592,123086739,0.0
593,285556663,0.0
594,39860160,0.0
595,538274095,0.0
596,3182246863,0.0
597,741572726,0.0
598,279187137,0.0
599,127352376,0.0
600,418478477,0.0
601,933800522,0.0
602,285284901,0.0
603,124003770,0.0
604,40621922,0.0
605,390883255,0.0
606,16828456,0.0
607,178535216,0.0
608,760238529221984257,0.0
609,25442887,0.0
610,20768213,0.0
611,180669193,0.0
612,17400606,0.0
613,106558701,0.0
614,18237407,0.0
615,159340954,0.0
616,25158023,0.0
617,41162914,0.0
618,1494212210,0.0
619,1248626912,0.0
620,2216543587,0.0
621,19520983,0.0
622,89272560,0.0
623,4801077975,0.0
624,178006815,0.0
625,100399581,0.0
626,450229110,0.0
627,28642380,0.0
628,45411018,0.0
629,34197056,0.0
630,30367259,0.0
631,41743140,0.0
632,1478274474,0.0
633,28347469,0.0
634,135153863,0.0
635,347497872,0.0
636,968937206,0.0
637,369238423,0.0
638,26442011,0.0
639,174457130,0.0
640,23738595,0.0
641,445348637,0.0
642,4742301020,0.0
643,17486893,0.0
644,512498258,0.0
645,397049027,0.0
646,4789531,0.0
647,467016157,0.0
648,16694466,0.0
649,3075356964,0.0
650,1354801286,0.0
651,2396727908,0.0
652,37536578,0.0
653,274825810,0.0
654,2291892227,0.0
655,4341619346,0.0
656,1417621556,0.0
657,81262868,0.0
658,2365250282,0.0
659,23937259,0.0
660,15571810,0.0
661,962914003,0.0
662,263647286,0.0
663,214100377,0.0
664,721170576,0.0
665,3219826100,0.0
666,106342979,0.0
667,403194018,0.0
668,269188779,0.0
669,3751223238,0.0
670,267886998,0.0
671,348247367,0.0
672,135886633,0.0
673,4871762623,0.0
674,2954453044,0.0
675,2301275634,0.0
676,1405454208,0.0
677,1563681331,0.0
678,76865056,0.0
679,579493693,0.0
680,970262137,0.0
681,335465243,0.0
682,3016987254,0.0
683,1328226745,0.0
684,37836873,0.0
685,1158234960,0.0
686,215876424,0.0
687,185948596,0.0
688,2522345400,0.0
689,2526407023,0.0
690,21613784,0.0
691,221130402,0.0
692,22729397,0.0
693,568701512,0.0
694,250941065,0.0
695,1928079811,0.0
696,1200220290,0.0
697,24231296,0.0
698,21331467,0.0
699,1560828422,0.0
700,40565047,0.0
701,904595389,0.0
702,18018742,0.0
703,229606898,0.0
704,736039267,0.0
705,1532878646,0.0
706,3240177307,0.0
707,18038269,0.0
708,338200850,0.0
709,223269246,0.0
710,66474281,0.0
711,26729731,0.0
712,2165656579,0.0
713,2237027863,0.0
714,2932953183,0.0
715,3185484937,0.0
716,180936342,0.0
717,475556085,0.0
718,45940731,0.0
719,700434494,0.0
720,1611183674,0.0
721,2346241356,0.0
722,706315590,0.0
723,503612913,0.0
724,32791831,0.0
725,262269526,0.0
726,89712555,0.0
727,113965227,0.0
728,54485722,0.0
729,453371404,0.0
730,2900806758,0.0
731,3237798875,0.0
732,259893176,0.0
733,13983332,0.0
734,186288190,0.0
735,2538255512,0.0
736,1414031960,0.0
737,4855641570,0.0
738,2588327533,0.0
739,574631065,0.0
740,1858184214,0.0
741,2374007370,0.0
742,18924406,0.0
743,705420971201572864,0.0
744,70954323,0.0
745,1660831370,0.0
746,1612686252,0.0
747,38523066,0.0
748,1569169466,0.0
749,26655418,0.0
750,22653153,0.0
751,2287699327,0.0
752,330764211,0.0
753,65818476,0.0
754,4072690282,0.0
755,16278391,0.0
756,20825793,0.0
757,2982744262,0.0
758,271282514,0.0
759,276354413,0.0
760,381089720,0.0
761,1306837622,0.0
762,3065395912,0.0
763,216284968,0.0
764,1924643401,0.0
765,332869492,0.0
766,82646340,0.0
767,2147483665,0.0
768,45634330,0.0
769,3073793751,0.0
770,3094358232,0.0
771,385778339,0.0
772,369705397,0.0
773,34440177,0.0
774,18133736,0.0
775,158649838,0.0
776,2306614921,0.0
777,75124888,0.0
778,806775938,0.0
779,2750002208,0.0
780,213115808,0.0
781,19957850,0.0
782,14944855,0.0
783,4077968895,0.0
784,22881416,0.0
785,1136936060,0.0
786,2688149905,0.0
787,39848700,0.0
788,2920358169,0.0
789,2733967279,0.0
790,31350221,0.0
791,594864817,0.0
792,21162256,0.0
793,1726253689,0.0
794,25085359,0.0
795,15751732,0.0
796,2892605936,0.0
797,29494645,0.0
798,2507609934,0.0
799,746709739,0.0
800,459984320,0.0
801,484545518,0.0
802,3224400104,0.0
803,19886029,0.0
804,1925550109,0.0
805,52320464,0.0
806,320967439,0.0
807,2557828758,0.0
808,1641241045,0.0
809,190510196,0.0
810,2229293689,0.0
811,708421423174262784,0.0
812,345713366,0.0
813,145758799,0.0
814,748058048,0.0
815,22929621,0.0
816,430238822,0.0
817,67633763,0.0
818,186340666,0.0
819,937581258,0.0
820,1898902592,0.0
821,1114329242,0.0
822,18265587,0.0
823,87052877,0.0
824,785006670,0.0
825,24566805,0.0
826,2332551109,0.0
827,186642235,0.0
828,139474427,0.0
829,27083785,0.0
830,2249841710,0.0
831,360704351,0.0
832,615501889,0.0
833,18825961,0.0
834,3093655846,0.0
835,3363258652,0.0
836,356416049,0.0
837,122759344,0.0
838,167909883,0.0
839,1289134986,0.0
840,18573485,0.0
841,17862220,0.0
842,40635396,0.0
843,24112390,0.0
844,47717111,0.0
845,624307799,0.0
846,17791626,0.0
847,95070740,0.0
848,413415713,0.0216765990589621
849,432394476,0.0
850,191985864,0.0
851,324502132,0.0
852,287263617,0.0
853,929341266,0.0
854,361576552,0.0
855,966522306,0.0
856,1514080422,0.0
857,3419118826,0.0
858,196670820,0.0
859,1707855049,0.0
860,866224748,0.0
861,254588661,0.0
862,22910295,0.0
863,1400515844,0.0
864,2983029154,0.0
865,285124348,0.0
866,166618489,0.0
867,573491754,0.0
868,3077383377,0.0
869,287203542,0.0
870,216830132,0.0
871,1240034958,0.0
872,488319792,0.0
873,110482310,0.0
874,271594510,0.0
875,3345886792,0.0
876,2156462722,0.0
877,2243102873,0.0
878,812924720,0.0
879,182476871,0.0
880,359670651,0.0
881,2573653005,0.0
882,1435532353,0.0
883,601126446,0.0
884,2244025468,0.0
885,362161714,0.0
886,212645112,0.0
887,21670011,0.0
888,129789846,0.0
889,394825259,0.0
890,371416597,0.0
891,31741041,0.0
892,462254422,0.0
893,87313841,0.0
894,2759422283,0.0
895,402354577,0.0
896,883027152,0.0
897,553072976,0.0
898,4729839383,0.0
899,2389177594,0.0
900,68391251,0.0
901,551595766,0.0
902,549372851,0.0
903,1268068531,0.0
904,400511159,0.0
905,483377865,0.0
906,413778284,0.0
907,4846221891,0.0
908,358703422,0.0
909,158169267,0.0
910,1628958787,0.0
911,2353374818,0.0
912,2751068705,0.0
913,155659213,0.0030057829173781
914,582050516,0.0
915,1011743996,0.0
916,471287735,0.0
917,76131466,0.0059239752680059
918,2312141016,0.0
919,3949022855,0.0
920,539506506,0.0
921,602131309,0.0
922,216833362,0.0
923,434404143,0.0
924,62559156,0.0
925,1565738102,0.0
926,1610646036,0.0
927,627754645,0.0
928,506161598,0.0
929,454989902,0.0
930,3401223953,0.0
931,1323049028,0.0
932,483951353,0.0
933,223186542,0.0
934,442078682,0.0
935,880685791,0.0
936,489328361,0.0
937,1679393064,0.0
938,1643705694,0.0
939,592770862,0.0
940,1147655490,0.0
941,3191771572,0.0
942,387802342,0.0
943,320518266,0.0
944,2844207813,0.0
945,241953835,0.0
946,2585037580,0.0
947,238766419,0.0
948,70359035,0.0
949,203527816,0.0
950,892020380,0.0
951,834316544,0.0
952,255757438,0.0
953,550046066,0.0
954,460459555,0.0
955,627491854,0.000774413400339
956,713993413,0.0036651788188258
957,258026555,0.0
958,3569244683,0.0
959,302861425,0.0
960,1681057874,0.0
961,1689057055,0.0
962,87225966,0.0
963,421936199,0.0
964,1553867388,0.0
965,1055041962,0.0
966,3356001382,0.0
967,315977137,0.0
968,412443653,0.0
969,420638267,0.0
970,2272378339,0.0
971,399432418,0.0
972,764841038,0.0
973,2304425109,0.0
974,1436130847,0.0
975,2735059424,0.0186232780940107
976,228532030,0.0
977,2997595470,0.0
978,3107097792,0.0
979,2739440034,0.0
980,2822253205,0.0
981,1978273092,0.0
982,1875966462,0.0
983,3163239284,0.0
984,2698951639,0.0
985,4085589439,0.0
986,4738047198,0.0
987,1904680080,0.0
988,746510837880225792,0.0
989,742147237883478016,0.0
990,3921072794,0.0
991,2590991043,0.0
992,52661072,0.0
993,2537519911,0.0
994,33654443,0.0
995,2447613072,0.0004756193447211
996,713686701441298432,0.0
997,731735694582767617,0.0
998,721851890405781504,0.0
999,714816334899482625,0.0
1000,2379837895,0.0
1001,573299587,0.0021969196374193
1002,2376526453,0.0
1003,710533300243181569,0.0
1004,4450143020,0.0004756193447211
1005,17659206,0.0
1006,2278322060,0.0
1007,4801348160,0.0
1008,2299372021,0.0
1009,2271358740,0.0
1010,756787257374158848,0.0
1011,3300533072,0.0
1012,3114771197,0.0
1013,566088795,0.0
1014,2805738157,0.0
1015,3261127538,0.0
1016,2480074794,0.0
1017,1859446556,0.0
1018,2250190424,0.0
1019,369934613,0.0
1020,2937614834,0.0
1021,2393655738,0.0
1022,3240288840,0.0004756193447211
1023,2277883633,0.0
1024,518435526,0.0
1025,2441049547,0.0
1026,589808615,0.0
1027,2391199867,0.0
1028,573926344,0.0
1029,2658965796,0.0
1030,2336371520,0.0
1031,1377804595,0.0
1032,701413324848693248,0.0
1033,1187630221,0.0
1034,385233273,0.0
1035,949517366,0.0
1036,2272827068,0.0
1037,3800344338,0.0
1038,2295178704,0.0
1039,2332085480,0.0
1040,2688000691,0.0
1041,2277630612,0.0
1042,2852074693,0.0
1043,3074553392,0.0
1044,2273227202,0.0
1045,482010050,0.0
1046,2757660134,0.0
1047,1251998696,0.0
1048,2296152878,0.0
1049,734645884160376832,0.0
1050,2447416554,0.0
1051,568871711,0.0
1052,2343865051,0.0
1053,1482886988,0.0
1054,2464332830,0.0
1055,2897348386,0.0
1056,128466223,0.0
1057,1876260770,0.0
1058,1859577036,0.0
1059,110936556,0.0
1060,113842072,0.0021096342504959
1061,476675010,0.0014135894673999
1062,1715482856,0.1025766695029283
1063,2493449821,0.0
1064,1903585982,0.0
1065,168541720,0.0
1066,1666197619,0.0
1067,227090020,0.0
1068,1269670286,0.0
1069,2148917147,0.0
1070,1050600684,0.0
1071,1978844395,0.0
1072,3119258008,0.0
1073,148808406,0.0
1074,571686829,0.0
