629551377,0.012237768190148195
327848576,0.0
451749606,0.0
434387169,0.0
1132922689,0.0
435293780,0.0
828140203,0.0
2798991206,0.0
1494791336,0.0
1515029365,0.0
848061127,0.0
549510165,0.0
439343510,0.0
918109213,0.0
353397175,0.0
17842366,0.0
26144491,0.0
760521464,0.0
501072451,0.0
17945635,0.0
635662788,0.0
470532230,0.0
782826055,0.0
987795655,0.0
369215359,0.0
2297201605,0.0
1370646072,0.0
451747641,0.0
591001857,0.0
842121817,0.0
397630111,0.0
432870164,0.0
570553263,0.0
1681248619,0.0
626116914,0.0
172606716,0.0
454686168,0.0
1110622016,0.0
825270756,0.0
480449497,0.0
333716561,0.0
840584078,0.0
456269077,0.0
2217128820,0.0
53021289,0.0
615629881,0.0
583779418,0.0
207777625,0.0
561607243,0.0
1876325779,0.0
394465945,0.0
2519274249,0.0
521593942,0.0009867635556817993
50155982,0.0
566696313,0.0
425208808,0.0
1364272400,0.0
1121501659,0.0
724223456,0.0
1416289596,0.0002531504750692935
430963000,0.0
53155259,0.0
1018225862,0.0
88528989,0.0
103360323,0.0
2842497362,0.0
601081570,0.0
1167564284,0.0
466645191,0.0
285938813,0.0
1059813758,0.0
1357069963,0.0
201882233,0.0
1084585286,0.0
844648562,0.0
621621250,0.0
32959253,0.0022166332865178537
1173994100,0.0
944971164,0.0
353183565,0.0
206891902,0.0
1225148738,0.0
602111933,0.0
353406731,0.0
515041779,0.0
568749363,0.0
525005471,0.0
1025568158,0.0
1038498284,0.0
2861202552,0.0
1004954233,0.0
453297488,0.0
621689253,0.0
1247192551,0.0
633985381,0.0
1379321670,0.0
808777812,0.0
1641239288,0.0
846362856,0.0
1302472969,0.0
989473208,0.0
1008001796,0.0
1166775840,0.0
903107204,0.0
707403001,0.0
121263308,0.0
1406346067,0.0
1206207362,0.0
1332293006,0.0
758180095,0.0
1683713167,0.0
393123699,0.0
1948339105,0.0
1177038314,0.0
832234880,0.0
602438303,0.0
316795102,0.0
978822876,0.0
331947681,0.0
2246571052,0.0
485123463,0.0
2883178170,0.02920027763170912
59632108,0.0002412812785837294
36247098,0.0
573078668,0.0
1034119346,0.0
723844574,0.0
765078066,0.0
38736794,0.0
1942010208,0.0
2912314833,0.0
2201635304,0.0
2603142116,0.0
